Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,-9999
179,Roberto González,es ESP,FWMF,Betis,21-282,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,56545648
180,Andoni Gorosabel,es ESP,DF,Real Sociedad,26-072,1996,3.9,0,4,0,0.0,1.04,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,6f5f82c0
181,Ivo Grbić,hr CRO,GK,Atlético Madrid,26-270,1996,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3f034750
182,Clément Grenier,fr FRA,MF,Mallorca,31-281,1991,4.1,0,2,1,50.0,0.49,0.24,0.00,0.00,16.0,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches,8b298f56
183,Antoine Griezmann,fr FRA,MFFW,Atlético Madrid,31-208,1991,3.6,2,14,8,57.1,3.88,2.22,0.14,0.25,17.7,2,0,0,1.5,1.5,0.11,+0.5,+0.5,Matches,df69b544
184,Arnaut Groeneveld,nl NED,FW,Villarreal,25-257,1997,1.1,0,1,0,0.0,0.90,0.00,0.00,,7.0,0,0,0,0.3,0.3,0.27,-0.3,-0.3,Matches,f08490a6
185,Andrés Guardado,mx MEX,MF,Betis,36-017,1986,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ef322658
186,Sergi Guardiola,es ESP,FW,Valladolid,31-139,1991,2.3,0,9,3,33.3,3.91,1.30,0.00,0.00,18.4,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches,32974271
187,Nemanja Gudelj,rs SRB,DFMF,Sevilla,30-333,1991,5.5,0,5,0,0.0,0.91,0.00,0.00,,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,0076ab7f
188,Ander Guevara,es ESP,MF,Real Sociedad,25-100,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8e48dc61
189,Hugo Guillamón,es ESP,MF,Valencia,22-257,2000,7.1,0,2,1,50.0,0.28,0.14,0.00,0.00,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,f7c12fbf
190,Gerard Gumbau,es ESP,MF,Elche,27-301,1994,6.5,0,5,0,0.0,0.77,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,ac454a4f
191,Gorka Guruzeta,es ESP,FW,Athletic Club,26-033,1996,1.2,2,6,4,66.7,5.09,3.40,0.33,0.50,15.1,0,0,0,0.5,0.5,0.09,+1.5,+1.5,Matches,6b5ea2f4
192,Raúl Guti,es ESP,MF,Elche,25-289,1996,3.6,0,2,1,50.0,0.55,0.28,0.00,0.00,17.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches,0b2c8585
193,Miguel Gutiérrez,es ESP,DF,Girona,21-080,2001,6.5,0,6,2,33.3,0.93,0.31,0.00,0.00,29.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,7e98cff1
194,Munir El Haddadi,ma MAR,FWMF,Getafe,27-044,1995,1.6,0,2,0,0.0,1.22,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches,8696bc90
195,Eden Hazard,be BEL,FW,Real Madrid,31-281,1991,1.1,0,1,0,0.0,0.91,0.00,0.00,,27.6,0,0,1,0.8,0.0,0.04,-0.8,0.0,Matches,a39bb753
196,Luiz Henrique,br BRA,FWMF,Betis,21-286,2001,4.0,0,8,3,37.5,2.02,0.76,0.00,0.00,16.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches,8059806f
197,Mario Hermoso,es ESP,DF,Atlético Madrid,27-119,1995,1.3,1,1,1,100.0,0.75,0.75,1.00,1.00,6.0,0,0,0,0.3,0.3,0.29,+0.7,+0.7,Matches,555f3a0b
198,Aridane Hernández,gq EQG,DF,Osasuna,33-206,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,132ac341
199,Luis Hernández,es ESP,DF,Cádiz,33-184,1989,8.0,0,2,0,0.0,0.25,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,02d2c436
200,Ander Herrera,es ESP,MF,Athletic Club,33-062,1989,0.9,0,1,1,100.0,1.14,1.14,0.00,0.00,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,436a9dd0
201,Sergio Herrera,es ESP,GK,Osasuna,29-132,1993,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a4995f48
202,Yangel Herrera,ve VEN,MF,Girona,24-281,1998,2.4,0,5,1,20.0,2.08,0.42,0.00,0.00,14.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches,e778654a
203,Omar El Hilali,ma MAR,DF,Espanyol,19-033,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,139560df
204,Pablo Ibáñez,es ESP,MFFW,Osasuna,24-025,1998,0.3,0,1,1,100.0,3.46,3.46,0.00,0.00,9.0,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches,3701906c
205,Iglesias,es ESP,DF,Getafe,24-104,1998,6.6,1,5,3,60.0,0.76,0.45,0.20,0.33,27.7,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches,974322dc
206,Borja Iglesias,es ESP,FW,Betis,29-271,1993,6.9,6,16,5,31.3,2.32,0.72,0.19,0.60,15.3,0,3,3,4.8,2.5,0.15,+1.2,+0.5,Matches,75645f0e
207,Asier Illarramendi,es ESP,MF,Real Sociedad,32-221,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5ce0b5ba
208,Alexander Isak,se SWE,FW,Real Sociedad,23-024,1999,1.7,1,3,1,33.3,1.78,0.59,0.33,1.00,13.7,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches,8e92be30
209,Isco,es ESP,FWMF,Sevilla,30-177,1992,5.1,0,2,0,0.0,0.40,0.00,0.00,,18.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,a0b4bb3e
210,Nicolas Jackson,sn SEN,FW,Villarreal,21-117,2001,6.0,1,13,5,38.5,2.18,0.84,0.08,0.20,12.4,0,0,0,2.0,2.0,0.16,-1.0,-1.0,Matches,9c36ed83
211,Javi,es ESP,DF,Girona,24-166,1998,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,9a76c2e9
212,Joaquín,es ESP,FWMF,Betis,41-086,1981,0.4,0,1,0,0.0,2.31,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,4c5b14d2
213,Frenkie de Jong,nl NED,MF,Barcelona,25-156,1997,4.2,1,7,5,71.4,1.65,1.18,0.14,0.20,16.2,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches,1bacc518
214,Joan Jordán,es ESP,MF,Sevilla,28-101,1994,4.2,0,4,1,25.0,0.94,0.24,0.00,0.00,19.5,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,2a0c8ba4
215,Josan,es ESP,DFMF,Elche,32-316,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5b28b2f6
216,Willian José,br BRA,FWMF,Betis,30-326,1991,1.2,0,4,1,25.0,3.43,0.86,0.00,0.00,17.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,d87e2cae
217,Joselu,es ESP,FW,Espanyol,32-202,1990,8.0,6,25,10,40.0,3.12,1.25,0.16,0.40,14.4,0,2,2,3.9,2.3,0.09,+2.1,+1.7,Matches,6265208f
218,Juanmi,es ESP,FW,Betis,29-148,1993,3.5,2,7,4,57.1,2.01,1.15,0.29,0.50,12.6,0,0,0,1.6,1.6,0.23,+0.4,+0.4,Matches,84399660
219,Juanpe,es ESP,DF,Girona,31-168,1991,6.8,0,2,0,0.0,0.29,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,1633fc8a
220,Lago Junior,ci CIV,FWMF,Mallorca,31-288,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,360d70f8
221,Vinicius Júnior,br BRA,FW,Real Madrid,22-095,2000,7.8,5,24,12,50.0,3.07,1.53,0.21,0.42,16.1,0,0,0,3.3,3.3,0.14,+1.7,+1.7,Matches,7111d552
222,Kaiky,br BRA,DF,Almería,18-276,2004,3.9,0,1,0,0.0,0.26,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,55634fb8
223,Lee Kangin,kr KOR,FWMF,Mallorca,21-238,2001,7.6,1,15,4,26.7,1.97,0.53,0.07,0.25,21.1,2,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches,8455ad90
224,Jon Karrikaburu,es ESP,FW,Real Sociedad,20-026,2002,0.7,0,4,1,25.0,6.10,1.53,0.00,0.00,17.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,211589b8
225,Kenedy,br BRA,MF,Valladolid,26-249,1996,0.2,0,1,0,0.0,6.00,0.00,0.00,,26.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,5eebbfdf
226,Franck Kessié,ci CIV,MF,Barcelona,25-300,1996,1.7,0,4,0,0.0,2.38,0.00,0.00,,16.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,05e19d6a
227,Kike,es ESP,FW,Osasuna,32-324,1989,3.1,2,9,3,33.3,2.92,0.97,0.11,0.33,16.2,0,1,1,1.4,0.6,0.07,+0.6,+0.4,Matches,e897d8ba
228,Justin Kluivert,nl NED,FWMF,Valencia,23-163,1999,1.8,1,5,3,60.0,2.74,1.65,0.20,0.33,14.3,0,0,0,0.9,0.9,0.17,+0.1,+0.1,Matches,4c3a6744
229,Koke,es ESP,MF,Atlético Madrid,30-280,1992,7.1,0,2,0,0.0,0.28,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,55126f3b
230,Luca Koleosho,ca CAN,DFMF,Espanyol,18-030,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,fc076f78
231,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29-242,1993,3.5,0,3,0,0.0,0.86,0.00,0.00,,15.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,cce181df
232,Jules Koundé,fr FRA,DF,Barcelona,23-337,1998,3.0,0,3,0,0.0,1.00,0.00,0.00,,12.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,4d1666ff
233,Toni Kroos,de GER,MF,Real Madrid,32-284,1990,4.7,0,8,3,37.5,1.71,0.64,0.00,0.00,26.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,6ce1f46f
234,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,21-133,2001,6.0,2,11,6,54.5,1.83,1.00,0.18,0.33,17.8,1,0,0,0.8,0.8,0.07,+1.2,+1.2,Matches,16aa3654
235,César de la Hoz,es ESP,MF,Almería,30-199,1992,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,60abea75
236,Luca de la Torre,us USA,MF,Celta Vigo,24-145,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e9241b40
237,Érik Lamela,ar ARG,FW,Sevilla,30-225,1992,5.3,1,12,7,58.3,2.27,1.33,0.08,0.14,15.0,1,0,0,1.6,1.6,0.14,-0.6,-0.6,Matches,abe66106
238,Latasa,es ESP,FW,Getafe,21-206,2001,0.2,0,2,1,50.0,8.18,4.09,0.00,0.00,13.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,2bea832e
239,Toni Lato,es ESP,DF,Valencia,24-328,1997,2.7,1,3,1,33.3,1.10,0.37,0.33,1.00,22.4,1,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches,8e088e04
240,Lázaro,br BRA,MFFW,Almería,20-217,2002,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,86ff856b
241,Robin Le Normand,fr FRA,DF,Real Sociedad,25-338,1996,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,9a64e67e
242,Benjamin Lecomte,fr FRA,GK,Espanyol,31-172,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2fa2a875
243,Jeremías Ledesma,ar ARG,GK,Cádiz,29-244,1993,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6c4776b1
244,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31-148,1991,6.5,1,5,1,20.0,0.77,0.15,0.20,1.00,27.0,3,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches,6eaed4eb
245,Iñigo Lekue,es ESP,DF,Athletic Club,29-164,1993,5.9,0,6,1,16.7,1.02,0.17,0.00,0.00,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,59b7d823
246,Thomas Lemar,fr FRA,MF,Atlético Madrid,26-337,1995,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4dbd0916
247,Sergio León,es ESP,FW,Valladolid,33-282,1989,3.3,2,8,5,62.5,2.42,1.52,0.13,0.20,18.8,0,1,1,1.4,0.6,0.08,+0.6,+0.4,Matches,0a0cc13c
248,Robert Lewandowski,pl POL,FW,Barcelona,34-055,1988,7.0,9,31,19,61.3,4.44,2.72,0.29,0.47,11.0,0,0,0,7.7,7.7,0.25,+1.3,+1.3,Matches,8d78e732
249,Pol Lirola,es ESP,DF,Elche,25-063,1997,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ff800ed8
250,Javier Llabrés,,FW,Mallorca,,,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,38b0cf42
251,Marcos Llorente,es ESP,DFMF,Atlético Madrid,27-258,1995,5.4,1,3,1,33.3,0.56,0.19,0.33,1.00,14.2,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches,02c15616
252,Giovani Lo Celso,ar ARG,MFFW,Villarreal,26-189,1996,5.5,1,12,3,25.0,2.17,0.54,0.08,0.33,20.1,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches,d7553721
253,David López,es ESP,DFMF,Girona,33-006,1989,3.7,0,3,1,33.3,0.82,0.27,0.00,0.00,13.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,f03f284b
254,Diego López,es ESP,GK,Rayo Vallecano,40-346,1981,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,73683fa9
255,Unai López,es ESP,MF,Rayo Vallecano,26-350,1995,4.2,1,8,3,37.5,1.92,0.72,0.13,0.33,19.9,2,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches,88050721
256,Anthony Lozano,hn HON,FW,Cádiz,29-173,1993,4.2,0,8,2,25.0,1.93,0.48,0.00,0.00,14.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches,38699c72
257,Pol Lozano,es ESP,MF,Espanyol,23-009,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ea610f00
258,José Luis Gayà,es ESP,DF,Valencia,27-143,1995,3.6,0,5,3,60.0,1.38,0.83,0.00,0.00,27.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,b05e2dbd
259,José Luis Morales,es ESP,FW,Villarreal,35-084,1987,2.3,1,8,6,75.0,3.55,2.66,0.13,0.17,14.4,0,0,0,1.5,1.5,0.23,-0.5,-0.5,Matches,4a478107
260,Andriy Lunin,ua UKR,GK,Real Madrid,23-246,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3061e1ec
261,Awer Mabil,au AUS,MF,Cádiz,27-030,1995,1.7,0,2,1,50.0,1.16,0.58,0.00,0.00,20.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,922da988
262,Pablo Maffeo,es ESP,DF,Mallorca,25-095,1997,8.0,1,5,1,20.0,0.62,0.12,0.20,1.00,14.3,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches,5db04597
263,Nemanja Maksimović,rs SRB,MF,Getafe,27-262,1995,4.2,0,2,1,50.0,0.47,0.24,0.00,0.00,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,00b28772
264,Hugo Mallo,es ESP,DF,Celta Vigo,31-115,1991,7.7,0,6,2,33.3,0.78,0.26,0.00,0.00,11.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,cb574619
265,Mickael Malsa,mq MTQ,MF,Valladolid,27-003,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,bbc19252
266,Giorgi Mamardashvili,ge GEO,GK,Valencia,22-016,2000,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d4b73232
267,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28-267,1994,8.0,0,2,0,0.0,0.25,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,c20bdcd7
268,Aïssa Mandi,dz ALG,DF,Villarreal,30-358,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,fbd6378b
269,Maranhão,br BRA,FW,Valencia,25-360,1996,2.0,1,9,1,11.1,4.53,0.50,0.11,1.00,9.9,0,0,0,1.3,1.3,0.14,-0.3,-0.3,Matches,ae86d473
270,Marcão,br BRA,DF,Sevilla,26-132,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,133faa84
271,Agustín Marchesín,ar ARG,GK,Celta Vigo,34-213,1988,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,853b7c48
272,Óscar de Marcos,es ESP,DF,Athletic Club,33-184,1989,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,9f323c71
273,José Mari,es ESP,MF,Cádiz,34-313,1987,2.3,0,2,0,0.0,0.89,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,6f4c734d
274,José María Giménez,uy URU,DF,Atlético Madrid,27-268,1995,4.2,0,6,3,50.0,1.44,0.72,0.00,0.00,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,f0da930c
275,Mariano,do DOM,FW,Real Madrid,29-075,1993,0.1,0,1,0,0.0,12.86,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches,5c4dc0ff
276,Roger Martí,es ESP,FW,Elche,31-285,1991,4.4,0,3,1,33.3,0.68,0.23,0.00,0.00,14.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,0ae4e09a
277,Arnau Martinez,es ESP,DF,Girona,19-173,2003,4.3,2,3,2,66.7,0.70,0.47,0.67,1.00,9.8,0,0,0,0.6,0.6,0.20,+1.4,+1.4,Matches,c3e66ffe
278,Iñigo Martínez,es ESP,DF,Athletic Club,31-151,1991,4.0,0,5,0,0.0,1.25,0.00,0.00,,13.6,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,3fc45c73
279,Omar Mascarell,es ESP,MF,Elche,29-255,1993,5.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,11fd2b75
280,Jordi Masip,es ESP,GK,Valladolid,33-285,1989,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8fae77ea
281,Jaime Mata,es ESP,FW,Getafe,33-356,1988,0.4,0,1,0,0.0,2.57,0.00,0.00,,10.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,02319ad7
282,Borja Mayoral,es ESP,FW,Getafe,25-193,1997,7.8,1,8,2,25.0,1.02,0.25,0.13,0.50,15.3,0,0,1,1.6,0.9,0.11,-0.6,+0.1,Matches,64e8ed6d
283,Mamadou Mbaye,sn SEN,DF,Cádiz,24-109,1998,1.0,0,1,0,0.0,1.00,0.00,0.00,,7.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,8aae94b9
284,Gonzalo Melero,es ESP,MF,Almería,28-286,1994,1.0,0,1,0,0.0,0.96,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,3902e91b
285,Houboulang Mendes,fr FRA,DF,Almería,24-164,1998,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,1545cf15
286,Brais Méndez,es ESP,MF,Real Sociedad,25-281,1997,7.4,5,16,7,43.8,2.17,0.95,0.31,0.71,19.8,3,0,0,2.1,2.1,0.13,+2.9,+2.9,Matches,c9e39d91
287,Ferland Mendy,fr FRA,DF,Real Madrid,27-129,1995,5.1,0,1,0,0.0,0.20,0.00,0.00,,7.0,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches,3cefcaef
